,id,proj_name,proj_sector,state,district,outlay,spent,mode,year,cin,company_name
2862,5,"Ensuring environmental sustainability through water recharge & conservation projects, rain water harvesting, water - desilting and",Safe Drinking Water,PAN India,NEC/ Not mentioned,"38,700,000.00","36,500,000.00",Other implementing agencies,2016-17,L24220MH1945PLC004598,ASIAN PAINTS LTD.
2863,1,Provisions for Disaster Relief & Additional allocation for CSR projects as per Schedule-VII,Livelihood Enhancement Projects,Tamil Nadu,NEC/ Not mentioned,"75,600,000.00",0,Combined,2014-15,L27109DL1973GOI006454,STEEL AUTHORITY OF INDIA LTD.
2864,2,Capacity Building,Livelihood Enhancement Projects,Karnataka,NEC/ Not mentioned,"3,400,000.00","10,400,000.00",Directly,2014-15,L27109DL1973GOI006454,STEEL AUTHORITY OF INDIA LTD.
2865,3,"Ensuring environmental sustainability, flora and fauna, animal welfare, agroforestry, conservation of natural resources and mainta",Environmental Sustainability,Jharkhand,NEC/ Not mentioned,"69,500,000.00","47,900,000.00",Combined,2014-15,L27109DL1973GOI006454,STEEL AUTHORITY OF INDIA LTD.
2866,4,"Promotion of education including special education and employment enhancing vocation skills especially among children, women, elde",Education,Chhattisgarh,NEC/ Not mentioned,"210,500,000.00","108,300,000.00",Combined,2014-15,L27109DL1973GOI006454,STEEL AUTHORITY OF INDIA LTD.
2867,5,"Protection of heritage, art, culture & Training to promote rural sports,Nationally recognised sports, paralympic sports and Olympi",Art And Culture,Odisha,NEC/ Not mentioned,"23,400,000.00","23,400,000.00",Combined,2014-15,L27109DL1973GOI006454,STEEL AUTHORITY OF INDIA LTD.
2868,6,"Promotion of gender equality and empowering women, setting up homes and hostel for women and orphans; setting up old age homes, da",Women Empowerment,Madhya Pradesh,NEC/ Not mentioned,"23,900,000.00","29,600,000.00",Combined,2014-15,L27109DL1973GOI006454,STEEL AUTHORITY OF INDIA LTD.
2869,7,"Eradicating hunger, poverty and malnutrition, promoting preventive health care and sanitation and making available safe drinking w",Health Care,West Bengal,NEC/ Not mentioned,"327,200,000.00","110,300,000.00",Combined,2014-15,L27109DL1973GOI006454,STEEL AUTHORITY OF INDIA LTD.
2870,8,Rural development projects,Rural Development Projects,Bihar,NEC/ Not mentioned,"46,500,000.00","20,500,000.00",Combined,2014-15,L27109DL1973GOI006454,STEEL AUTHORITY OF INDIA LTD.
2871,1,Rural development projects,Rural Development Projects,Bihar,NEC/ Not mentioned,"100,000,000.00","89,700,000.00",Other Implementing Agency,2015-16,L27109DL1973GOI006454,STEEL AUTHORITY OF INDIA LTD.
2872,2,"Protection of  heritage, art, culture & Training to promote rural sports,Nationally recognised sports, paralympic sports and Olymp",Art And Culture,Odisha,NEC/ Not mentioned,"14,000,000.00","76,600,000.00",Other Implementing Agency,2015-16,L27109DL1973GOI006454,STEEL AUTHORITY OF INDIA LTD.
2873,3,"Ensuring environmental sustainability, flora and fauna, animal welfare, agroforestry, conservation of natural resources and mainta",Environmental Sustainability,Jharkhand,NEC/ Not mentioned,"64,800,000.00","113,900,000.00",Other Implementing Agency,2015-16,L27109DL1973GOI006454,STEEL AUTHORITY OF INDIA LTD.
2874,4,"Eradicating hunger, poverty and malnutrition, promoting preventive health care and sanitation and making available safe drinking w",Health Care,West Bengal,NEC/ Not mentioned,"430,700,000.00","252,300,000.00",Other Implementing Agency,2015-16,L27109DL1973GOI006454,STEEL AUTHORITY OF INDIA LTD.
2875,5,"Promotion of gender equality and empowering women, setting up homes and hostel for women and orphans; setting up old age homes, da",Women Empowerment,Madhya Pradesh,NEC/ Not mentioned,"44,100,000.00","44,000,000.00",Other Implementing Agency,2015-16,L27109DL1973GOI006454,STEEL AUTHORITY OF INDIA LTD.
2876,6,"Promotion of education including special education and employment enhancing vocation skills especially among children, women, elde",Education,Chhattisgarh,NEC/ Not mentioned,"261,100,000.00","176,500,000.00",Other Implementing Agency,2015-16,L27109DL1973GOI006454,STEEL AUTHORITY OF INDIA LTD.
2877,7,Capacity Building,Livelihood Enhancement Projects,Karnataka,NEC/ Not mentioned,"4,900,000.00","8,600,000.00",Other Implementing Agency,2015-16,L27109DL1973GOI006454,STEEL AUTHORITY OF INDIA LTD.
2878,8,Provisions for Disaster Relief & Additional allocation for CSR projects as per Schedule-VII,Livelihood Enhancement Projects,Tamil Nadu,NEC/ Not mentioned,"70,000,000.00",0,Other Implementing Agency,2015-16,L27109DL1973GOI006454,STEEL AUTHORITY OF INDIA LTD.
2879,1,Friendi coes Seca,Animal Welfare,Uttar Pradesh,NEC/ Not mentioned,"600,000.00","600,000.00",Other Implementing Agency,2014-15,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2880,2,"After school coaching centers, Banyan, CASP, Happy hours, Hope Foundation, Lions club, Mukthi rehabilitaion trust, OM Foundation,",Education,Tamil Nadu,NEC/ Not mentioned,"35,200,000.00","35,200,000.00",Other Implementing Agency,2014-15,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2881,3,V Shesh,Livelihood Enhancement Projects,Tamil Nadu,NEC/ Not mentioned,"800,000.00","500,000.00",Other Implementing Agency,2014-15,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2882,4,Kochi Biennele Foundation,Art And Culture,Kerala,NEC/ Not mentioned,"5,500,000.00","2,800,000.00",Other Implementing Agency,2014-15,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2883,5,"EFRAH, Skill Development Centres, VVKI",Livelihood Enhancement Projects,Uttar Pradesh,NEC/ Not mentioned,"4,000,000.00","3,400,000.00",Other Implementing Agency,2014-15,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2884,6,Livelihood training,Women Empowerment,Uttar Pradesh,NEC/ Not mentioned,"300,000.00","200,000.00",Other Implementing Agency,2014-15,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2885,7,"CHES, Desire society, GLRA India, SHEOWS, Sneha care home, South India Positive network",Health Care,Uttar Pradesh,NEC/ Not mentioned,"4,400,000.00","4,400,000.00",Other Implementing Agency,2014-15,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2886,8,Atmashakti Trust,"Poverty, Eradicating Hunger, Malnutrition",Odisha,NEC/ Not mentioned,"2,500,000.00","2,500,000.00",Other Implementing Agency,2014-15,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2887,9,Banyan,"Poverty, Eradicating Hunger, Malnutrition",Tamil Nadu,Chennai,"1,400,000.00","1,400,000.00",Other Implementing Agency,2014-15,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2888,10,Ashray Akruthi,Education,Telangana,Hyderabad,"400,000.00","400,000.00",Other Implementing Agency,2014-15,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2889,11,"Aide et action, Sahyog Care for You",Livelihood Enhancement Projects,Tamil Nadu,NEC/ Not mentioned,"8,500,000.00","8,500,000.00",Other Implementing Agency,2014-15,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2890,12,Project Samuday,Rural Development Projects,Uttar Pradesh,NEC/ Not mentioned,"62,300,000.00","10,600,000.00",Other Implementing Agency,2014-15,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2891,1,Project Samuday,Rural Development Projects,Uttar Pradesh,NEC/ Not mentioned,"133,600,000.00","57,800,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2015-16,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2892,2,Kochi Biennele Foundation,Art And Culture,Kerala,NEC/ Not mentioned,"5,400,000.00","5,400,000.00",Other Implementing Agency,2015-16,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2893,3,Cancer Institute,Health Care,Tamil Nadu,Chennai,"500,000.00","500,000.00",Other Implementing Agency,2015-16,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2894,4,Banyan,"Poverty, Eradicating Hunger, Malnutrition",Tamil Nadu,Chennai,"2,100,000.00","2,000,000.00",Other Implementing Agency,2015-16,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2895,5,Lakshmi Associates,Vocational Skills,Tamil Nadu,Chennai,"100,000.00","100,000.00",Other Implementing Agency,2015-16,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2896,6,"Going to school, Reaching hand, Community Aid sponsorship programme, Rural development council, Southern India Multiple Districts",Education,Bihar,NEC/ Not mentioned,"20,900,000.00","20,900,000.00",Other Implementing Agency,2015-16,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2897,7,"Aide et action, Sahyog Care for You",Livelihood Enhancement Projects,Tamil Nadu,NEC/ Not mentioned,"33,100,000.00","32,500,000.00",Other Implementing Agency,2015-16,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2898,8,V Shesh,Livelihood Enhancement Projects,Tamil Nadu,NEC/ Not mentioned,"400,000.00","400,000.00",Other Implementing Agency,2015-16,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2899,9,"EFRAH, Skill Development Centres, VVKI",Livelihood Enhancement Projects,Uttar Pradesh,NEC/ Not mentioned,"2,800,000.00","2,800,000.00",Other Implementing Agency,2015-16,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2900,1,Through HCL Foundation,Education,PAN India,NEC/ Not mentioned,"1,291,600,000.00","401,200,000.00",By Trusts/ Societies/ Section 8 Company set up by the Company itself,2016-17,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2901,2,NEC/ Not mentioned,NEC/ Not mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L74140DL1991PLC046369,H C L TECHNOLOGIES LTD.
2902,1,Not Mentioned,NEC/ Not Mentioned,PAN India,NEC/ Not mentioned,0,"291,700,000.00",NEC/ Not Mentioned,2014-15,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2903,1,Rural development and Infrastructure,Rural Development Projects,Andhra Pradesh,NEC/ Not mentioned,"200,000.00","1,800,000.00",Directly,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2904,2,Conservation Initiative,Environmental Sustainability,Andhra Pradesh,NEC/ Not mentioned,"7,500,000.00",0,Directly,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2905,3,Community Health intervention Prog,Health Care,Andhra Pradesh,NEC/ Not mentioned,"20,300,000.00","22,200,000.00",By Trust/ Societies/ Section 8 Company set up by Central or State Governement or entities established under Special act of Parliament/ State legislature,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2906,4,Water and Sanitation,Health Care,Andhra Pradesh,NEC/ Not mentioned,"8,100,000.00","1,900,000.00",By Trust/ Societies/ Section 8 Company set up by Central or State Governement or entities established under Special act of Parliament/ State legislature,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2907,5,Psycological Health support,Health Care,Andhra Pradesh,NEC/ Not mentioned,"1,800,000.00","1,900,000.00",By Trust/ Societies/ Section 8 Company set up by Central or State Governement or entities established under Special act of Parliament/ State legislature,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2908,6,Medical Camps,Health Care,Andhra Pradesh,NEC/ Not mentioned,"900,000.00","200,000.00",By Trust/ Societies/ Section 8 Company set up by Central or State Governement or entities established under Special act of Parliament/ State legislature,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2909,7,Capacity Building of health service provider,Health Care,PAN India,NEC/ Not mentioned,"1,400,000.00","14,100,000.00",Directly,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2910,8,Palliative Care Support,Health Care,PAN India,NEC/ Not mentioned,"100,000.00","1,000,000.00",By Trust/ Societies/ Section 8 Company set up by Central or State Governement or entities established under Special act of Parliament/ State legislature,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2911,9,Water Plant for 22 Villages,Health Care,PAN India,NEC/ Not mentioned,"4,400,000.00",0,Directly,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2912,10,Enabling higher education in Libral Arts,Education,Haryana,Gurugram,"50,000,000.00","500,000,000.00",By Trust/ Societies/ Section 8 Company set up by Central or State Governement or entities established under Special act of Parliament/ State legislature,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2913,11,Supporting education in low income school,Education,Andhra Pradesh,NEC/ Not mentioned,"38,000,000.00","38,000,000.00",Other Implementing Agency,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2914,12,DRF Education Programme,Education,Andhra Pradesh,NEC/ Not mentioned,"30,000,000.00","30,700,000.00",Directly,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2915,13,Support to Tech for Indias fellowsip programme,Education,Andhra Pradesh,NEC/ Not mentioned,"26,000,000.00","26,000,000.00",Other Implementing Agency,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2916,14,Quality Education programme in Govt school,Education,Andhra Pradesh,NEC/ Not mentioned,"46,600,000.00","4,600,000.00",Directly,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2917,15,Quality Education in science,Education,Andhra Pradesh,NEC/ Not mentioned,"100,000.00","2,600,000.00",Directly,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2918,16,Initiatives for Promoting Education,Education,Andhra Pradesh,NEC/ Not mentioned,"1,300,000.00","1,400,000.00",Directly,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2919,17,Supporting Girl child education through Nanhi Kali Prog,Education,Andhra Pradesh,NEC/ Not mentioned,"500,000.00","100,000.00",By Trust/ Societies/ Section 8 Company set up by Central or State Governement or entities established under Special act of Parliament/ State legislature,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2920,18,Farmer Livelihhood projects,Livelihood Enhancement Projects,Andhra Pradesh,NEC/ Not mentioned,"5,000,000.00","6,500,000.00",By Trust/ Societies/ Section 8 Company set up by Central or State Governement or entities established under Special act of Parliament/ State legislature,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2921,19,Employement enhancing vocation skills,Livelihood Enhancement Projects,Andhra Pradesh,NEC/ Not mentioned,"5,000,000.00","1,900,000.00",By Trust/ Societies/ Section 8 Company set up by Central or State Governement or entities established under Special act of Parliament/ State legislature,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2922,20,Livelihood prog for kids,Livelihood Enhancement Projects,PAN India,NEC/ Not mentioned,"129,600,000.00","125,900,000.00",Directly,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2923,21,School Technology enablment,Education,Telangana,NEC/ Not mentioned,"10,000,000.00","8,400,000.00",Directly,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2924,22,Quality Education Outreach,Education,Telangana,NEC/ Not mentioned,"800,000.00","1,300,000.00",By Trust/ Societies/ Section 8 Company set up by Central or State Governement or entities established under Special act of Parliament/ State legislature,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2925,23,Quality Education Outreach 2,Education,Telangana,NEC/ Not mentioned,"400,000.00","400,000.00",Directly,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2926,24,Capacity Bulding for social sectors,Other Central Government Funds,PAN India,NEC/ Not mentioned,"15,400,000.00","16,800,000.00",By Trust/ Societies/ Section 8 Company set up by Central or State Governement or entities established under Special act of Parliament/ State legislature,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2927,25,Capacity building for social sectors 2,Other Central Government Funds,PAN India,NEC/ Not mentioned,"3,600,000.00","3,600,000.00",By Trust/ Societies/ Section 8 Company set up by Central or State Governement or entities established under Special act of Parliament/ State legislature,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2928,26,Capacity Building for Social Sector 3,Other Central Government Funds,Andhra Pradesh,NEC/ Not mentioned,"800,000.00","800,000.00",By Trust/ Societies/ Section 8 Company set up by Central or State Governement or entities established under Special act of Parliament/ State legislature,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2929,27,CSR Salaries and Training,Other Central Government Funds,Andhra Pradesh,NEC/ Not mentioned,"5,000,000.00","800,000.00",Directly,2015-16,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2930,1,,NEC/ Not Mentioned,NEC/ Not mentioned,NEC/ Not mentioned,0,0,NEC/ Not Mentioned,2016-17,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2931,2,Livelihood project,Livelihood Enhancement Projects,PAN India,NEC/ Not mentioned,"8,100,000.00","6,500,000.00",By Trusts/Societies/Section 8 company set up by Central or State Government or entities established under special Act of Parliamen,2016-17,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2932,3,Livelihood programs for youth & people with disability programs,Livelihood Enhancement Projects,PAN India,NEC/ Not mentioned,"183,000,000.00","183,000,000.00",By Trusts/Societies/Section 8 company set up by Central or State Government or entities established under special Act of Parliamen,2016-17,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2933,4,Chair in chemical science,Education,PAN India,NEC/ Not mentioned,"5,000,000.00","5,000,000.00",By Trusts/Societies/Section 8 company set up by Central or State Government or entities established under special Act of Parliamen,2016-17,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2934,5,Quality education in science,Education,Andhra Pradesh,NEC/ Not mentioned,"3,600,000.00","3,100,000.00",By Trusts/Societies/Section 8 company set up by Central or State Government or entities established under special Act of Parliamen,2016-17,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2935,6,Enabling higher education in liberal arts,Education,Haryana,NEC/ Not mentioned,"50,000,000.00","50,000,000.00",By Trusts/Societies/Section 8 company set up by Central or State Government or entities established under special Act of Parliamen,2016-17,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2936,7,Initiatives for promoting education,Education,PAN India,NEC/ Not mentioned,"1,400,000.00","3,400,000.00",Directly by company,2016-17,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2937,8,Quality education program in Government Schools -SIP,Education,PAN India,NEC/ Not mentioned,"53,700,000.00","53,700,000.00",By Trusts/Societies/Section 8 company set up by Central or State Government or entities established under special Act of Parliamen,2016-17,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2938,9,Supporting and subsidizing quality education in low income schools,Education,Telangana,NEC/ Not mentioned,"41,200,000.00","41,200,000.00",By Trusts/Societies/Section 8 company set up by Central or State Government or entities established under special Act of Parliamen,2016-17,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2939,10,Provisional budget,Rural Development Projects,PAN India,NEC/ Not mentioned,"1,500,000.00",0,Directly by company,2016-17,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2940,11,Rural development and infrastructure around units including road safety,Rural Development Projects,PAN India,NEC/ Not mentioned,"4,500,000.00","6,800,000.00",Directly by company,2016-17,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2941,12,Program management cost,Rural Development Projects,PAN India,NEC/ Not mentioned,"8,700,000.00","9,000,000.00",Directly by company,2016-17,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
2942,13,Capacity building of social sector professionals,Livelihood Enhancement Projects,PAN India,NEC/ Not mentioned,"4,800,000.00","4,800,000.00",By Trusts/Societies/Section 8 company set up by Central or State Government or entities established under special Act of Parliamen,2016-17,L85195TG1984PLC004507,DR. REDDY'S LABORATORIES LTD.
